scorer,,,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img04959.png,293.2518991733345,319.12908837851745,267.8885608302909,341.54320133283505,294.4315893288249,350.98072257675824,269.6580960635265,371.6253002978402,246.0642929537185,376.34406091980185,282.0448426961757,391.0901878634318,258.4510395863677,417.6332163619658,332.1816743045177,445.3559350159902
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img05277.png,440.12332353188924,294.94544019096423,447.2014644648317,259.5547355262522,421.8381261217881,266.04303138144945,424.7873515105141,233.01170702771824,431.2756473657113,210.00774899565545,401.7833934784513,236.55077749418948,387.0372665348213,191.72255158555424,313.8964768944165,143.3552552104479
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img06882.png,333.3613644600081,188.1834811190831,350.4668717146189,167.53890339800108,325.1035333715753,161.64045262054907,353.4160971033449,135.6872691997603,381.7286608351145,123.30052256711105,341.0293504706957,105.0153251570099,372.29113959119127,78.47229665847587,298.5605048730413,36.003451060821455
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img06890.png,247.83382818695407,391.0901878634318,272.0174763745073,368.08622983136905,246.65413803146367,361.5979339761718,273.1971665299977,335.64475055538304,297.9706597952961,323.25800392273385,261.4002649750937,311.4611023678298,292.0722090178441,277.8399329363534,304.4589556504933,193.4920868187899
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img07123.png,297.9706597952961,300.84389096841625,259.04088466411287,303.20327127939703,274.9667017632333,330.33614485567625,241.9353774095021,322.07831376724346,214.8025038332229,310.8712572900847,221.29079968842007,346.2619619547966,175.2828836242945,338.0041308663639,118.6577561607553,376.3440609198019
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img07363.png,136.9429535708565,221.21480547281433,122.1968266272265,251.88674951556473,151.09923543674128,241.85938319389632,145.7906297370345,271.94148215890147,126.3257421714429,295.53528526870946,175.2828836242945,284.9180738692959,159.9469116029193,317.94939822302706,211.2634333667517,393.44956817441266
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img07976.png,233.0877012433241,53.69880339317748,201.2360670450833,61.36678940386508,219.5212644551845,82.01136712494707,187.66963025694372,96.16764899083188,157.5875312919385,102.06609976828389,190.0290105679245,124.4802127226015,150.5093903589961,151.6130862988807,111.5796152278129,233.60155210546353
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img09068.png,358.1348577253065,407.6058500402974,322.7441530605945,401.70739926284546,331.5918292267725,434.73872361657664,307.99802611696447,414.6839909732398,297.3808147175509,398.1683287963742,286.1737582403921,432.37934330559585,266.7088706748005,406.426159884807,202.4157572005737,350.3908774990131
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img09192.png,310.3574064279453,455.97314641540385,295.0214344065701,424.12151221716306,277.9159271519593,440.0473293162834,264.3494903638197,417.04337128422065,282.0448426961757,410.5550754290234,245.47444787597328,418.8129065174562,242.52522248724728,385.1917370859798,173.51334839105888,360.4182438206815
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img13582.png,181.18133440174648,291.40636972449306,177.05241885753009,263.68365107046867,155.8179960587029,284.32822879155066,149.3297002035057,250.11721428232912,162.89613699164528,238.91015780517031,123.37651678271689,259.5547355262523,125.7358970936977,222.9843407060499,81.4975162628077,262.5039609149783
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img14553.png,348.1074914036381,233.01170702771824,310.3574064279453,222.98434070604984,314.4863219721617,253.65628474880023,280.2753074629401,241.26953811615104,260.2205748196033,220.03511531732383,257.2713494308773,266.04303138144945,230.13847585459808,256.6055101375262,159.9469116029193,309.69156713459427
labeled-data,IC_OptoOnly_20Hz-231122_ic231007i-231122-114053_Vid1,img14805.png,159.3570665251741,146.30448059917387,168.2047426913521,174.0271992531983,187.66963025694372,153.38262153211627,200.0563768895929,179.92565003065027,178.2321090130205,195.26162205202547,221.29079968842007,194.08193189653508,198.2868416563573,222.9843407060499,121.01713647173608,240.0898479606607
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img01768.png,296.79096963980567,171.07797386447228,269.0682509857813,179.92565003065027,286.7636033181373,194.08193189653508,261.4002649750937,207.0585236069295,234.26739139881448,210.00774899565548,266.11902559705527,227.70310132801146,224.8298701548913,246.57814381585789,175.2828836242945,313.82048267881066
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img02099.png,243.70491264273767,322.07831376724346,210.6735882890065,332.6955251666571,234.26739139881448,341.54320133283505,226.5994053881269,360.4182438206814,213.03296859998727,378.7034412307827,246.65413803146367,363.95731428715266,254.3221240421513,384.0120469304894,324.5136882938301,363.95731428715266
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img03649.png,283.8143779294113,209.41790391791028,268.4784059080361,176.9764246419243,253.73227896440608,192.9022417410447,243.70491264273767,169.3084386312367,246.0642929537185,149.84355106564507,224.24002507714607,186.41394588584748,209.4938981335161,165.17952308702027,174.6930385465493,231.8320168722279
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img03785.png,327.4629136825561,168.12874847574628,300.9198851840221,186.41394588584748,321.5644629051041,197.0311572852611,303.86911057274807,208.2382137624199,277.32608207421407,214.7265096176171,310.3574064279453,228.88279148350185,283.2245328516661,253.06643967105506,319.7949276718685,305.5626515903778
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img05327.png,234.8572364765597,365.13700444264305,264.3494903638197,359.23855366519103,249.60336342018968,340.3635111773446,273.7870116077429,332.1056800889118,290.8925188623537,332.69552516665703,261.9901100528389,313.8204826788106,283.2245328516661,304.97280651263264,208.3142079780257,291.40636972449306
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img05707.png,290.8925188623537,326.797074389205,320.9746178273589,326.797074389205,310.3574064279453,306.15249666812304,337.4902800042245,307.3321868236134,358.7247028030517,316.7697080675366,349.2871815591285,284.9180738692958,367.5723789692297,300.84389096841625,412.9904499556101,344.492426721561
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img06435.png,208.90405305577087,216.49604485085268,200.0563768895929,190.54286143006388,180.0016442462561,201.74991790722268,177.05241885753009,168.71859355349147,198.2868416563573,163.40998785378468,155.22815098095768,157.51153707633267,180.0016442462561,130.37866350005348,264.9393354415649,116.8122267119139
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img06566.png,286.7636033181373,77.29260650298548,260.2205748196033,78.47229665847587,271.4276312967621,94.39811375759629,238.9861520207761,99.70671945730308,215.3923489109681,99.11687437955788,244.2947577204829,122.71067748936588,205.3649825892997,135.6872691997603,144.0210945037989,196.4413122075159
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img08414.png,178.2321090130205,264.86334122595906,203.59544735606408,280.19931324733426,206.5446727447901,258.3750453707619,229.54863077685292,267.22272153693984,250.1932084979349,284.3282287915506,244.2947577204829,248.34767904909344,268.4784059080361,254.24612982654546,301.5097302617673,172.84750909770787
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img08708.png,171.1539680800781,194.67177697428028,192.38839087890528,219.4452702395787,207.13451782253532,198.80069251849667,219.5212644551845,221.21480547281428,218.93141937743928,245.3984536603675,243.1150675649925,216.49604485085268,247.2439831092089,243.03907334938665,266.7088706748005,313.8204826788106
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img09191.png,377.5997452908981,348.03149718803223,356.95516756981607,364.5471593648978,374.0606748244269,378.70344123078263,348.1074914036381,382.2425116972538,329.2324489157917,368.6760749091142,323.9238432160849,404.6566246515714,300.9198851840221,382.2425116972538,266.11902559705527,316.7697080675366
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img09724.png,386.4474214570761,241.85938319389626,377.5997452908981,214.13666453987184,362.8536183472681,231.83201687222785,340.4395053929505,207.0585236069295,326.2832235270657,190.54286143006388,320.3847727496137,223.57418578379506,290.8925188623537,218.2655800840883,228.36894062136247,283.1485386360602
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img09876.png,283.8143779294113,358.6487085874458,273.7870116077429,328.56660962244064,253.73227896440608,336.82444071087343,257.2713494308773,306.7423417458682,272.0174763745073,300.254045890671,235.44708155430487,307.3321868236134,242.52522248724728,274.30086246988225,227.18925046587208,182.28503034163109
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img10058.png,502.0570566951353,229.47263656124707,486.1312395960149,197.62100236300626,473.15464788562053,208.23821376241986,468.43588726365886,185.23425573035706,467.8460421859137,166.35921324251066,451.3303800090481,199.39053759624184,430.0959572102209,179.33580495290505,355.7754774143257,174.6170443309435
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img10182.png,328.0527587603013,198.21084744075148,295.0214344065701,207.6483686846747,314.4863219721617,226.52341117252107,287.3534483958825,225.34372101703067,267.8885608302909,211.1874391511459,280.8651525406853,247.75783397134828,261.9901100528389,242.44922827164143,236.62677170979532,290.81652464674784
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img10446.png,145.7906297370345,283.14853863606027,169.97427792458768,258.9648904485071,145.2007846592893,253.06643967105512,167.0250525358617,228.29294640575674,190.61885564566967,230.0624816389923,155.22815098095768,215.9061997731075,188.2594753346889,195.8514671297707,253.73227896440608,228.88279148350185
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img11498.png,158.17737636968369,266.0430313814495,166.43520745811648,288.4571443357671,182.9508696349821,268.4024116924303,194.74777118988607,292.5860598799835,194.1579261121409,320.3087785340079,214.8025038332229,293.7657500354739,228.36894062136247,327.38691946695025,275.5565468409785,380.47297646401825
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img12004.png,338.0801250819697,425.8910474503986,366.3926888137393,419.40275159520144,352.8262520255997,401.11755418510023,384.0880411460953,391.0901878634318,408.2716893336485,390.50034278568666,379.9591256018789,370.44561014234984,412.9904499556101,350.390877499013,439.5334784541441,279.60946816958904
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img12168.png,355.7754774143257,3.561971784835457,335.7207447709889,33.05422567209546,357.5450126475613,35.41360598307626,347.5176463258929,45.440972304744655,342.7988857039313,56.05818370415826,364.0333085027585,44.261282149254264,355.1856323365805,68.44493033680746,321.5644629051041,84.37074743592785
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img12371.png,249.0135183424445,105.0153251570099,223.6501799994009,102.06609976828389,232.49785616557887,120.94114225613029,208.90405305577087,126.83959303358228,181.7711794794917,128.6091282668179,207.72436290028054,152.20293137662588,181.77117947949174,166.94905832025592,208.90405305577093,243.6289184271319
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img12652.png,455.45929555326455,228.2929464057567,457.81867586424534,253.65628474880026,482.00232405179855,247.16798889360308,479.64294374081777,279.6094681695891,464.30697171944263,297.8946655796903,497.3382960731738,300.2540458906711,475.5140281966014,326.7970743892051,433.6350276766922,391.6800329411771
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img12801.png,282.634687773921,315.5900179120463,304.45895565049335,315.5900179120463,290.89251886235377,298.48451065743546,320.3847727496138,284.32822879155066,341.619195548441,283.7383837138055,310.94725150569053,267.2227215369399,351.05671679236417,254.8359749042907,423.0178162772786,235.3710873386991
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img14662.png,285.5839131626469,69.62462049229791,273.19716652999773,105.01532515700991,297.38081471755095,102.6559448460291,286.17375824039215,107.3747054679907,273.19716652999773,112.09346608995229,297.97065979529617,112.09346608995229,289.12298362911815,123.89036764485628,298.56050487304134,165.1795230870203
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img14718.png,110.3999250723225,194.6717769742803,149.32970020350572,181.6951852638859,136.94295357085653,161.64045262054907,152.27892559223173,155.7420018430971,169.38443284684254,161.0506075428039,163.48598206939053,132.7380438110343,193.56808103439573,135.6872691997603,280.86515254068536,130.3786635000535
labeled-data,IC_OptoOnly_20Hz-231201_ic231024c-231201-112625_Vid1,img15598.png,454.2796053977742,57.2378738596487,443.07254892061536,90.8590432911251,467.84604218591375,89.0895080578895,460.17805617522623,117.9919168674043,444.2522390761058,128.01928318907272,474.9241831188562,134.5075790442699,450.1506898535578,161.0506075428039,389.3966468458022,198.21084744075148
labeled-data,IC_OptoOnly_20Hz-240112_ic231126c-240112-104244_Vid1,img01618.png,171.7438131578233,93.8082686798511,176.4625737797849,128.0192831890727,195.3376162676313,105.0153251570099,213.6228136777325,119.76145210063987,224.8298701548913,140.4060298217219,228.9587856991077,92.03873344661548,251.96274373117052,105.6051702347551,263.7596452860745,51.92926815994188
labeled-data,IC_OptoOnly_20Hz-240112_ic231126c-240112-104244_Vid1,img02789.png,204.1852924338093,67.26524018131707,190.0290105679245,106.78486039024548,220.7009546106749,89.08950805788947,230.7283209323433,104.42548007926467,236.0369266320501,128.0192831890727,243.70491264273767,83.78090235818269,264.3494903638197,103.24578992377428,271.4276312967621,50.159732926706276
labeled-data,IC_OptoOnly_20Hz-240112_ic231126c-240112-104244_Vid1,img03231.png,197.1071515008669,129.1989733445631,223.06033492165568,128.6091282668179,214.8025038332229,104.42548007926467,236.62677170979532,104.42548007926467,250.78305357568007,125.65990287809188,244.88460279822812,77.29260650298548,264.9393354415649,90.26919821337987,206.5446727447901,76.11291634749509
labeled-data,IC_OptoOnly_20Hz-240112_ic231126c-240112-104244_Vid1,img05363.png,282.0448426961757,182.87487541937628,273.1971665299977,148.0740158324095,253.1424338866609,172.84750909770787,241.9353774095021,148.0740158324095,240.75568725401172,127.42943811132747,221.8806447661653,171.66781894221748,204.1852924338093,141.58571997721228,181.7711794794917,89.67935313563467
labeled-data,IC_OptoOnly_20Hz-240112_ic231126c-240112-104244_Vid1,img06571.png,204.1852924338093,351.57056765450346,194.1579261121409,319.1290883785175,173.51334839105888,339.18382102185427,169.97427792458768,310.8712572900847,174.10319346880408,291.40636972449306,146.97031989252488,329.15645470018586,139.89217895958248,290.22667956900267,131.63434787114969,207.0585236069295
